CustomerID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,Segment
15589.0,255.12222222192213,3,478.53,1,3,2,132,At Risk
15592.0,46.160416666418314,1,388.58,3,1,2,312,Regular
15593.0,70.04444444412366,1,199.8,3,1,1,311,Regular
15594.0,15.16458333330229,5,1771.78,4,4,4,444,VIP
15596.0,100.07986111100763,5,1406.5900000000004,2,4,4,244,At Risk
15597.0,34.97499999962747,1,324.57,3,1,2,312,Regular
15598.0,52.865277777425945,1,240.68,3,1,1,311,Regular
15599.0,26.04583333292976,2,761.74,4,3,3,433,Regular
15601.0,10.899305555503815,14,6776.559999999997,5,5,5,555,VIP
15602.0,7.941666666418314,9,1297.8700000000003,5,5,4,554,VIP
15603.0,78.11527777742594,1,48.480000000000004,2,1,1,211,Churn Risk
15604.0,51.9187499997206,1,216.39000000000001,3,1,1,311,Regular
15605.0,35.93958333320916,5,1198.23,3,4,4,344,Loyal
15606.0,60.87708333320916,9,2920.1600000000003,3,5,5,355,Loyal
15607.0,336.0041666664183,1,104.76,1,1,1,111,Churn Risk
15608.0,27.979166666511446,4,1093.68,4,4,4,444,VIP
15609.0,183.99305555550382,1,298.48,1,1,2,112,Churn Risk
15610.0,51.093055555131286,1,112.46,3,1,1,311,Regular
15611.0,9.009722222108394,13,1591.4500000000003,5,5,4,554,VIP
15612.0,35.91527777770534,2,195.15,3,3,1,331,Regular
15615.0,9.922222222201526,23,10399.739999999989,5,5,5,555,VIP
15618.0,32.177777777425945,4,776.8510000000002,3,4,3,343,Loyal
15619.0,10.191666666418314,1,336.40000000000003,5,1,2,512,Potential Loyalist
15620.0,56.00624999962747,3,1553.18,3,3,4,334,Regular
15621.0,3.9506944441236556,4,1293.0300000000002,5,4,4,544,VIP
15622.0,42.83749999990687,9,3709.5600000000018,3,5,5,355,Loyal
15623.0,140.80833333311602,1,301.03,2,1,2,212,Churn Risk
15624.0,116.04999999981374,4,588.1300000000001,2,4,3,243,At Risk
15625.0,103.1034722221084,4,1534.26,2,4,4,244,At Risk
15626.0,74.115972221829,2,675.8000000000001,2,3,3,233,At Risk
15628.0,4.101388888899237,9,2870.2400000000002,5,5,5,555,VIP
15630.0,44.884722222108394,2,1186.35,3,3,4,334,Regular
15632.0,15.124305555131286,8,3285.310000000001,4,5,5,455,VIP
15634.0,16.848611110821366,1,243.55,4,1,1,411,Potential Loyalist
15636.0,89.06458333320916,2,724.76,2,3,3,233,At Risk
15637.0,52.18194444430992,1,223.36,3,1,1,311,Regular
15639.0,133.93055555550382,1,425.31999999999994,2,1,2,212,Churn Risk
15640.0,3.9270833330228925,15,12515.659999999982,5,5,5,555,VIP
15641.0,104.9486111109145,4,1887.2000000000005,2,4,4,244,At Risk
15643.0,191.21666666632518,3,664.0000000000002,1,3,3,133,At Risk
15644.0,165.91388888889924,4,812.9999999999998,2,4,3,243,At Risk
15645.0,18.038194444030523,1,612.0099999999998,4,1,3,413,Potential Loyalist
15646.0,157.12291666632518,3,447.63999999999993,2,3,2,232,At Risk
15648.0,203.87291666632518,2,657.3499999999999,1,3,3,133,At Risk
15649.0,335.96944444440305,2,816.0,1,3,3,133,At Risk
15651.0,36.17291666660458,3,646.3000000000001,3,3,3,333,Regular
15652.0,90.93611111072823,1,337.74,2,1,2,212,Churn Risk
15653.0,92.08402777742594,2,877.4399999999999,2,3,3,233,At Risk
15654.0,8.987499999813735,2,922.5300000000002,5,3,3,533,Regular
15655.0,242.89236111100763,1,560.67,1,1,3,113,Churn Risk
15656.0,44.91249999962747,4,748.5000000000001,3,4,3,343,Loyal
15657.0,22.021527777425945,1,30.0,4,1,1,411,Potential Loyalist
15658.0,189.8944444442168,5,1024.0999999999997,1,4,4,144,At Risk
15659.0,43.143749999813735,1,306.45000000000005,3,1,2,312,Regular
15660.0,24.827777777798474,9,1600.86,4,5,4,454,VIP
15661.0,316.9541666666046,2,309.8,1,3,2,132,At Risk
15663.0,105.875,1,138.14000000000001,2,1,1,211,Churn Risk
15664.0,50.078472222201526,1,386.43,3,1,2,312,Regular
15665.0,167.91180555522442,2,2242.0100000000007,2,3,5,235,At Risk
15667.0,39.07916666660458,1,301.32000000000005,3,1,2,312,Regular
15668.0,217.09097222192213,1,76.32000000000001,1,1,1,111,Churn Risk
15669.0,39.865972221829,4,684.34,3,4,3,343,Loyal
15670.0,296.0833333330229,1,173.05,1,1,1,111,Churn Risk
15671.0,18.004861110821366,7,2657.1300000000006,4,5,5,455,VIP
15673.0,87.85972222220153,4,2881.0200000000013,2,4,5,245,At Risk
15674.0,72.89791666623205,5,2446.6,2,4,5,245,At Risk
15675.0,80.959722221829,3,323.69,2,3,2,232,At Risk
15676.0,18.006944444030523,3,3435.7599999999998,4,3,5,435,Regular
15677.0,48.884722222108394,1,657.23,3,1,3,313,Regular
15678.0,52.14236111100763,1,352.70000000000005,3,1,2,312,Regular
15679.0,23.8548611109145,4,781.2799999999999,4,4,3,443,Loyal
15680.0,8.961111111100763,3,1333.6800000000003,5,3,4,534,Regular
15681.0,24.84722222201526,5,1426.1599999999999,4,4,4,444,VIP
15683.0,116.99583333311602,1,193.75,2,1,1,211,Churn Risk
15687.0,8.178472221828997,9,2993.099999999999,5,5,5,555,VIP
15689.0,119.13402777770534,2,254.1,2,3,2,232,At Risk
15690.0,3.8687499999068677,2,239.76000000000002,5,3,1,531,Regular
15691.0,251.90069444430992,1,136.8,1,1,1,111,Churn Risk
15692.0,27.94305555522442,1,191.04000000000002,4,1,1,411,Potential Loyalist
15694.0,0.12916666641831398,14,6479.399999999998,5,5,5,555,VIP
15695.0,266.17916666623205,2,409.9800000000001,1,3,2,132,At Risk
15696.0,32.9499999997206,8,2736.4600000000005,3,5,5,355,Loyal
15699.0,17.183333333116025,1,309.6499999999999,4,1,2,412,Potential Loyalist
15700.0,171.83124999981374,2,696.6799999999996,2,3,3,233,At Risk
15701.0,1.9243055554106832,4,1542.14,5,4,4,544,VIP
15703.0,264.08263888861984,1,211.5,1,1,1,111,Churn Risk
15704.0,139.96875,4,2293.6199999999994,2,4,5,245,At Risk
15705.0,200.88402777770534,1,143.10000000000002,1,1,1,111,Churn Risk
15706.0,63.11180555541068,4,1060.56,3,4,4,344,Loyal
15707.0,34.92708333302289,4,945.5799999999999,3,4,4,344,Loyal
15708.0,40.08055555541068,7,3364.2399999999984,3,5,5,355,Loyal
15709.0,283.0916666663252,1,133.25,1,1,1,111,Churn Risk
15712.0,8.945138888899237,5,1072.3600000000001,5,4,4,544,VIP
15713.0,142.96944444440305,2,356.7,2,3,2,232,At Risk
15714.0,11.058333333116025,2,330.8799999999998,5,3,2,532,Regular
15716.0,145.0354166664183,4,1118.8100000000004,2,4,4,244,At Risk
15717.0,233.9784722221084,1,150.3,1,1,1,111,Churn Risk
15719.0,32.01458333292976,13,5045.609999999998,4,5,5,455,VIP
15720.0,23.91805555531755,1,598.7300000000001,4,1,3,413,Potential Loyalist
15721.0,11.024999999906868,1,507.0799999999998,5,1,3,513,Potential Loyalist
15722.0,35.046527777798474,5,2222.56,3,4,5,345,Loyal
15723.0,364.0680555552244,1,203.1,1,1,1,111,Churn Risk
15724.0,200.92361111100763,2,218.25,1,3,1,131,At Risk
15725.0,14.915972222108394,1,415.2500000000001,4,1,2,412,Potential Loyalist
15727.0,16.009722222108394,7,5178.960000000001,4,5,5,455,VIP
15729.0,212.0097222221084,1,85.0,1,1,1,111,Churn Risk
15730.0,65.01319444412366,3,1120.8800000000003,3,3,4,334,Regular
15732.0,211.93472222192213,2,294.11999999999995,1,3,2,132,At Risk
15733.0,282.15625,1,162.3,1,1,1,111,Churn Risk
15734.0,114.08333333302289,2,1339.45,2,3,4,234,At Risk
15737.0,14.061805555131286,8,1205.12,4,5,4,454,VIP
15738.0,18.183333333116025,16,4812.419999999996,4,5,5,455,VIP
15739.0,65.96388888871297,1,449.12000000000006,3,1,2,312,Regular
15740.0,48.93124999990687,1,154.88000000000002,3,1,1,311,Regular
15743.0,15.813194444403052,4,784.4600000000004,4,4,3,443,Loyal
15744.0,77.12361111072823,1,34.8,2,1,1,211,Churn Risk
15745.0,18.961805555503815,4,1094.59,4,4,4,444,VIP
15746.0,133.89513888861984,1,196.87999999999997,2,1,1,211,Churn Risk
15747.0,12.016666666604578,3,974.0399999999995,5,3,4,534,Regular
15748.0,39.999305555131286,1,149.30999999999995,3,1,1,311,Regular
15749.0,234.97916666651145,3,44534.3,1,3,5,135,At Risk
15750.0,2.0111111109144986,8,2465.479999999999,5,5,5,555,VIP
15752.0,39.05069444421679,7,2637.3800000000024,3,5,5,355,Loyal
15753.0,304.00624999962747,1,79.2,1,1,1,111,Churn Risk
15754.0,50.92361111100763,3,458.57,3,3,2,332,Regular
15755.0,9.911805555224419,6,2364.2500000000023,5,5,5,555,VIP
15756.0,60.97222222201526,4,532.9599999999995,3,4,3,343,Loyal
15757.0,65.02499999990687,2,714.4200000000001,3,3,3,333,Regular
15758.0,24.084722221828997,1,205.25,4,2,1,421,Potential Loyalist
15759.0,217.90069444430992,3,253.04000000000002,1,3,2,132,At Risk
15762.0,64.85763888852671,2,583.75,3,3,3,333,Regular
15763.0,31.129166666418314,2,1086.9200000000003,4,3,4,434,Regular
15764.0,87.78611111082137,6,3279.9700000000003,2,5,5,255,At Risk
15766.0,63.82430555531755,1,315.05999999999995,3,2,2,322,Regular
15768.0,115.084722221829,3,621.83,2,4,3,243,At Risk
15769.0,6.956944444216788,26,56252.72000000001,5,5,5,555,VIP
15773.0,5.001388888806105,1,635.6800000000001,5,2,3,523,Potential Loyalist
15774.0,68.03194444440305,1,270.8,3,2,2,322,Regular
15775.0,244.99583333311602,1,104.9,1,2,1,121,Churn Risk
15776.0,132.96111111110076,1,241.62000000000003,2,2,1,221,Churn Risk
15777.0,240.83819444430992,4,1047.1100000000001,1,4,4,144,At Risk
15780.0,183.0340277776122,3,475.28000000000003,1,4,2,142,At Risk
15781.0,24.91180555522442,3,345.4600000000001,4,4,2,442,Loyal
15782.0,9.084027777425945,3,2614.7400000000007,5,4,5,545,VIP
15783.0,10.125,1,246.3,5,2,1,521,Potential Loyalist
15785.0,32.053472221829,5,2328.9700000000003,3,4,5,345,Loyal
15786.0,45.942361110821366,3,4932.2000000000035,3,4,5,345,Loyal
15787.0,25.913194444030523,3,948.0500000000001,4,4,4,444,VIP
15789.0,357.9270833330229,1,351.3,1,2,2,122,Churn Risk
15790.0,9.91458333330229,1,220.84999999999997,5,2,1,521,Potential Loyalist
15791.0,43.10833333292976,2,1612.6900000000003,3,3,4,334,Regular
15793.0,14.138194444123656,3,965.6099999999999,4,4,4,444,VIP
15795.0,149.08819444430992,1,610.0100000000001,2,2,3,223,Churn Risk
15796.0,0.7048611110076308,8,2711.5599999999995,5,5,5,555,VIP
15797.0,112.8236111109145,4,2207.4,2,4,5,245,At Risk
15799.0,75.00277777761221,3,884.1400000000002,2,4,3,243,At Risk
15800.0,106.93541666632518,2,699.0800000000002,2,3,3,233,At Risk
15801.0,45.95694444421679,3,1063.9499999999998,3,4,4,344,Loyal
15802.0,142.04999999981374,1,451.42,2,2,2,222,Churn Risk
15803.0,50.91249999962747,1,415.82,3,2,2,322,Regular
15804.0,0.013194444123655558,13,4206.389999999997,5,5,5,555,VIP
15805.0,22.845833333209157,17,5528.479999999997,4,5,5,455,VIP
15806.0,45.92708333302289,3,784.5799999999999,3,4,3,343,Loyal
15807.0,49.94444444403052,3,903.9000000000001,3,4,3,343,Loyal
15808.0,305.928472221829,4,3734.970000000001,1,4,5,145,At Risk
15809.0,35.84027777751908,5,515.7699999999999,3,4,3,343,Loyal
15810.0,78.13333333330229,4,1391.9799999999998,2,4,4,244,At Risk
15811.0,21.888194444123656,6,2218.6199999999994,4,5,5,455,VIP
15812.0,106.93819444440305,5,1801.14,2,4,4,244,At Risk
15813.0,207.19236111082137,2,1303.9099999999999,1,3,4,134,At Risk
15814.0,16.189583333209157,4,1945.3300000000004,4,4,4,444,VIP
15815.0,63.00555555522442,5,2100.6000000000004,3,4,5,345,Loyal
15819.0,48.916666666511446,4,1905.45,3,4,4,344,Loyal
15820.0,319.03472222201526,1,206.98000000000002,1,2,1,121,Churn Risk
15821.0,43.876388888806105,2,570.96,3,3,3,333,Regular
15822.0,2.9166666665114462,2,885.4699999999999,5,3,3,533,Regular
15823.0,371.9041666663252,1,15.0,1,2,1,121,Churn Risk
15825.0,171.97430555522442,1,532.94,2,2,3,223,Churn Risk
15826.0,55.86458333302289,3,1654.31,3,4,4,344,Loyal
15827.0,72.88541666651145,14,1836.0900000000008,2,5,4,254,At Risk
15829.0,98.83680555550382,2,636.14,2,3,3,233,At Risk
15830.0,37.09027777751908,1,576.0,3,2,3,323,Regular
15831.0,57.98333333292976,3,801.7599999999999,3,4,3,343,Loyal
15832.0,253.88958333292976,1,836.7899999999998,1,2,3,123,Churn Risk
15834.0,69.92291666660458,4,2233.749999999999,3,4,5,345,Loyal
15835.0,43.87708333320916,4,954.0899999999996,3,4,4,344,Loyal
15836.0,49.817361110821366,1,137.37,3,2,1,321,Regular
15837.0,64.15902777761221,1,391.97999999999996,3,2,2,322,Regular
15838.0,10.951388888526708,19,33643.08,5,5,5,555,VIP
15839.0,32.95555555541068,3,1048.4900000000002,3,4,4,344,Loyal
15840.0,58.15416666632518,2,355.56,3,3,2,332,Regular
15841.0,72.02430555550382,4,1224.0600000000004,2,4,4,244,At Risk
15843.0,303.1048611109145,1,118.95,1,2,1,121,Churn Risk
15844.0,45.896527777425945,1,130.74,3,2,1,321,Regular
15845.0,17.13055555522442,8,3711.7699999999995,4,5,5,455,VIP
15847.0,37.92291666660458,2,389.27,3,3,2,332,Regular
15850.0,18.941666666418314,2,238.85000000000002,4,3,1,431,Regular
15852.0,186.06111111072823,2,160.71,1,3,1,131,At Risk
15853.0,51.09166666632518,1,110.80000000000001,3,2,1,321,Regular
15854.0,3.9659722219221294,12,2974.6499999999974,5,5,5,555,VIP
15855.0,136.10416666651145,5,712.2399999999997,2,4,3,243,At Risk
15856.0,3.820138888899237,27,16387.570000000003,5,5,5,555,VIP
15857.0,18.022222221828997,1,297.0,4,2,2,422,Potential Loyalist
15858.0,15.001388888806105,5,1438.8500000000008,4,4,4,444,VIP
15860.0,40.05902777751908,8,977.2099999999992,3,5,4,354,Loyal
15861.0,11.868749999906868,8,3165.360000000001,5,5,5,555,VIP
15862.0,7.973611110821366,4,832.88,5,4,3,543,Loyal
15863.0,25.000694444403052,2,68.84,4,3,1,431,Regular
15864.0,21.970833333209157,6,1936.3200000000002,4,5,4,454,VIP
15865.0,40.004861110821366,3,895.1300000000002,3,4,3,343,Loyal
15866.0,100.94513888889924,1,230.52999999999994,2,2,1,221,Churn Risk
15867.0,4.970833333209157,15,3812.6399999999985,5,5,5,555,VIP
15869.0,276.8104166663252,2,149.64,1,3,1,131,At Risk
15870.0,32.077777777798474,1,354.0899999999999,3,2,2,322,Regular
15872.0,14.038194444030523,2,360.9299999999999,4,3,2,432,Regular
15874.0,63.013194444123656,7,4405.879999999999,3,5,5,355,Loyal
15877.0,1.0395833333022892,2,493.28,5,3,3,533,Regular
15880.0,368.9930555555038,1,343.28,1,2,2,122,Churn Risk
15881.0,311.82708333292976,5,501.39,1,4,3,143,At Risk
15882.0,198.0520833330229,4,516.3599999999999,1,4,3,143,At Risk
15883.0,1.8229166665114462,2,396.47999999999996,5,3,2,532,Regular
15885.0,92.08819444430992,3,379.34999999999997,2,4,2,242,At Risk
15886.0,59.93402777751908,1,181.09,3,2,1,321,Regular
15888.0,80.01388888852671,1,168.31,2,2,1,221,Churn Risk
15889.0,156.06944444403052,2,446.8699999999998,2,3,2,232,At Risk
15891.0,226.01041666651145,1,524.52,1,2,3,123,Churn Risk
15894.0,252.9583333330229,2,263.54999999999995,1,3,2,132,At Risk
15895.0,149.09930555522442,1,179.17,2,2,1,221,Churn Risk
15897.0,193.9583333330229,2,222.05,1,3,1,131,At Risk
15898.0,0.8937499998137355,5,1388.8799999999999,5,4,4,544,VIP
15899.0,368.0930555551313,1,56.25,1,2,1,121,Churn Risk
15900.0,23.021527777425945,1,351.1099999999999,4,2,2,422,Potential Loyalist
15901.0,16.004861110821366,3,363.8799999999999,4,4,2,442,Loyal
15903.0,9.19583333330229,7,5126.76,5,5,5,555,VIP
15904.0,7.916666666511446,1,164.67999999999998,5,2,1,521,Potential Loyalist
15906.0,19.018055555410683,7,1567.6900000000014,4,5,4,454,VIP
15907.0,3.02013888861984,3,967.4499999999998,5,4,4,544,VIP
15909.0,173.09166666632518,1,191.93999999999997,2,2,1,221,Churn Risk
15910.0,0.08263888861984015,8,1232.1799999999996,5,5,4,554,VIP
15912.0,177.93124999990687,2,264.62,2,3,2,232,At Risk
15916.0,15.961111111100763,8,1528.0900000000006,4,5,4,454,VIP
15917.0,247.09027777751908,1,123.10000000000001,1,2,1,121,Churn Risk
15918.0,190.04722222220153,2,334.23,1,3,2,132,At Risk
15919.0,19.05694444430992,2,639.89,4,3,3,433,Regular
15920.0,153.88819444412366,4,167.49999999999997,2,4,1,241,At Risk
15921.0,172.07430555531755,1,336.03000000000003,2,2,2,222,Churn Risk
15922.0,372.95763888861984,1,369.50000000000006,1,2,2,122,Churn Risk
15923.0,372.02361111110076,1,127.08000000000003,1,2,1,121,Churn Risk
15925.0,193.88541666651145,1,207.15,1,2,1,121,Churn Risk
15930.0,66.91527777770534,1,426.63000000000017,3,2,2,322,Regular
15932.0,3.8173611108213663,8,2495.870000000001,5,5,5,555,VIP
15933.0,20.98333333292976,3,1107.4600000000003,4,4,4,444,VIP
15935.0,238.97430555522442,2,416.8600000000001,1,3,2,132,At Risk
15937.0,63.876388888806105,1,145.35,3,2,1,321,Regular
15938.0,111.99583333311602,5,404.58,2,4,2,242,At Risk
15939.0,89.05555555550382,15,6115.009999999999,2,5,5,255,At Risk
15940.0,310.85555555531755,1,35.8,1,2,1,121,Churn Risk
15942.0,133.1590277776122,1,337.43999999999994,2,2,2,222,Churn Risk
15944.0,276.0951388888061,1,325.1,1,2,2,122,Churn Risk
15945.0,364.98333333292976,1,181.0,1,2,1,121,Churn Risk
15947.0,82.08611111110076,1,1708.2400000000002,2,2,4,224,Churn Risk
15948.0,7.887499999720603,2,955.2400000000001,5,3,4,534,Regular
15949.0,16.15347222192213,2,364.7199999999999,4,3,2,432,Regular
15950.0,31.070138888899237,4,1765.509999999999,4,4,4,444,VIP
15951.0,8.177777777425945,2,708.2200000000001,5,3,3,533,Regular
15952.0,33.063888888806105,4,806.5699999999998,3,4,3,343,Loyal
15953.0,14.887499999720603,8,1659.3799999999999,4,5,4,454,VIP
15955.0,23.94097222201526,14,4416.260000000002,4,5,5,455,VIP
15957.0,31.024999999906868,1,428.88999999999993,4,2,2,422,Potential Loyalist
15958.0,73.96458333311602,1,104.35,2,2,1,221,Churn Risk
15963.0,19.053472221828997,2,470.7600000000001,4,3,2,432,Regular
15965.0,16.837499999906868,4,845.6399999999999,4,4,3,443,Loyal
15967.0,22.88124999962747,2,418.8299999999999,4,3,2,432,Regular
15969.0,2.072222222108394,3,666.0999999999999,5,4,3,543,Loyal
15970.0,303.0291666663252,1,314.1,1,2,2,122,Churn Risk
15971.0,17.0,12,4199.85,4,5,5,455,VIP
15973.0,366.0472222222015,1,307.82,1,2,2,122,Churn Risk
15974.0,38.984027777798474,7,3442.15,3,5,5,355,Loyal
15975.0,83.9701388888061,1,371.01,2,2,2,222,Churn Risk
15976.0,164.99305555550382,2,430.93999999999977,2,3,2,232,At Risk
15977.0,16.972916666418314,2,1054.7299999999996,4,3,4,434,Regular
15978.0,76.89513888861984,1,1098.7800000000002,2,2,4,224,Churn Risk
15980.0,88.13124999962747,3,2398.8599999999997,2,4,5,245,At Risk
15981.0,24.201388888526708,8,3408.4799999999987,4,5,5,455,VIP
15983.0,21.802777777425945,4,1475.02,4,4,4,444,VIP
15984.0,2.023611111100763,10,2837.6700000000005,5,5,5,555,VIP
15985.0,122.84652777761221,2,1142.42,2,3,4,234,At Risk
15986.0,29.89791666623205,1,168.12,4,2,1,421,Potential Loyalist
15987.0,11.88333333330229,7,1451.2800000000004,5,5,4,554,VIP
15988.0,18.97708333330229,1,158.03000000000003,4,2,1,421,Potential Loyalist
15990.0,43.86944444430992,2,792.11,3,3,3,333,Regular
15992.0,3.076388888526708,1,41.989999999999995,5,2,1,521,Potential Loyalist
15993.0,8.086805555503815,7,2797.5699999999983,5,5,5,555,VIP
15994.0,54.015277777798474,1,427.07000000000005,3,2,2,322,Regular
15996.0,87.89999999990687,6,1060.6799999999994,2,5,4,254,At Risk
15998.0,36.00347222201526,5,3089.969999999999,3,4,5,345,Loyal
16000.0,2.0229166662320495,3,12393.7,5,4,5,545,VIP
16003.0,29.120138888712972,5,2735.3700000000003,4,4,5,445,VIP
16005.0,11.96041666623205,4,615.389999999999,5,4,3,543,Loyal
16006.0,210.98472222220153,1,101.39999999999999,1,2,1,121,Churn Risk
16007.0,47.072916666511446,4,1701.939999999998,3,4,4,344,Loyal
16008.0,23.095833333209157,3,478.7800000000001,4,4,2,442,Loyal
16009.0,21.83263888861984,4,992.7099999999999,4,4,4,444,VIP
16010.0,245.10833333292976,3,407.49999999999994,1,4,2,142,At Risk
16011.0,7.846527777612209,16,3362.7100000000023,5,5,5,555,VIP
16012.0,34.97569444403052,3,1415.2899999999997,3,4,4,344,Loyal
16013.0,3.0930555551312864,47,37130.6,5,5,5,555,VIP
16014.0,37.03194444440305,3,662.3799999999999,3,4,3,343,Loyal
16015.0,3.077777777798474,3,705.3899999999996,5,4,3,543,Loyal
16016.0,2.9270833330228925,8,1508.7600000000014,5,5,4,554,VIP
16017.0,46.995833333116025,1,211.87999999999994,3,2,1,321,Regular
16018.0,38.942361110821366,2,408.90000000000003,3,3,2,332,Regular
16019.0,46.040972222108394,9,3786.239999999999,3,5,5,355,Loyal
16020.0,16.063888888806105,3,851.0100000000001,4,4,3,443,Loyal
16022.0,259.98194444412366,1,628.2800000000001,1,2,3,123,Churn Risk
16023.0,45.84444444440305,3,719.81,3,4,3,343,Loyal
16024.0,11.974999999627471,1,251.23999999999992,5,2,2,522,Potential Loyalist
16025.0,29.045138888526708,1,439.66,4,2,2,422,Potential Loyalist
16026.0,42.956249999813735,1,236.09000000000006,3,2,1,321,Regular
16027.0,91.08541666623205,6,934.62,2,5,3,253,At Risk
16029.0,38.09930555522442,63,81024.84000000001,3,5,5,355,Loyal
16030.0,309.0569444443099,1,331.24000000000007,1,2,2,122,Churn Risk
16031.0,91.98819444421679,2,548.9399999999999,2,3,3,233,At Risk
16033.0,5.004166666418314,20,8816.399999999987,5,5,5,555,VIP
16034.0,195.8562499997206,3,437.69999999999993,1,4,2,142,At Risk
16036.0,86.91458333330229,2,758.9199999999994,2,3,3,233,At Risk
16037.0,269.1506944443099,3,855.0200000000001,1,4,3,143,At Risk
16038.0,7.006944444030523,3,471.7799999999999,5,4,2,542,Loyal
16040.0,64.96041666623205,3,1313.5500000000006,3,4,4,344,Loyal
16041.0,30.01736111100763,3,3166.4,4,4,5,445,VIP
16042.0,21.791666666511446,5,1197.2700000000002,4,4,4,444,VIP
16043.0,37.0,4,773.9900000000004,3,4,3,343,Loyal
16045.0,119.00624999962747,4,1340.7000000000003,2,4,4,244,At Risk
16048.0,372.8902777777985,2,256.44000000000005,1,3,2,132,At Risk
16049.0,39.9798611109145,3,1111.7899999999993,3,4,4,344,Loyal
16050.0,173.04583333292976,1,137.9,2,2,1,221,Churn Risk
16052.0,53.90069444430992,1,362.06000000000006,3,2,2,322,Regular
16053.0,32.061805555131286,2,1511.9499999999996,3,3,4,334,Regular
16054.0,144.98749999981374,1,783.8999999999999,2,2,3,223,Churn Risk
16055.0,220.14166666660458,1,134.8,1,2,1,121,Churn Risk
16056.0,44.896527777425945,1,664.85,3,2,3,323,Regular
16057.0,15.893749999813735,7,2263.12,4,5,5,455,VIP
16059.0,65.12083333311602,6,1459.8600000000008,3,5,4,354,Loyal
16062.0,9.024305555503815,4,1153.6199999999992,5,4,4,544,VIP
16063.0,259.91249999962747,1,335.32000000000005,1,2,2,122,Churn Risk
16065.0,364.990972221829,1,372.0900000000001,1,2,2,122,Churn Risk
16066.0,16.038888888899237,5,1521.8700000000001,4,4,4,444,VIP
16070.0,21.875,2,852.15,4,3,3,433,Regular
16071.0,44.066666666418314,1,326.24000000000007,3,2,2,322,Regular
16072.0,287.92916666623205,1,584.3199999999999,1,2,3,123,Churn Risk
16073.0,296.88124999962747,1,122.39999999999999,1,2,1,121,Churn Risk
16076.0,2.910416666418314,10,2234.729999999999,5,5,5,555,VIP
16078.0,283.12708333320916,1,79.2,1,2,1,121,Churn Risk
16079.0,16.001388888806105,3,1352.0000000000002,4,4,4,444,VIP
16080.0,81.08888888871297,2,217.16000000000003,2,3,1,231,At Risk
16081.0,55.98888888861984,5,2806.9000000000005,3,4,5,345,Loyal
16083.0,100.08541666623205,2,1317.6200000000003,2,3,4,234,At Risk
16084.0,298.8645833330229,1,436.17999999999995,1,2,2,122,Churn Risk
16085.0,22.976388888899237,5,981.5099999999999,4,4,4,444,VIP
16086.0,58.98680555541068,5,1121.39,3,4,4,344,Loyal
16091.0,154.1701388885267,2,315.06000000000006,2,3,2,232,At Risk
16092.0,114.08611111110076,3,817.86,2,4,3,243,At Risk
16093.0,106.07013888889924,1,17.0,2,2,1,221,Churn Risk
16094.0,11.003472222015262,4,1078.2299999999998,5,4,4,544,VIP
16096.0,263.9666666663252,1,320.62,1,2,2,122,Churn Risk
16097.0,239.96041666623205,1,185.05,1,2,1,121,Churn Risk
16098.0,87.11874999990687,7,2005.6300000000003,2,5,4,254,At Risk
16099.0,49.984027777798474,3,731.8999999999999,3,4,3,343,Loyal
16101.0,70.10555555531755,1,1290.7,3,2,4,324,Regular
16102.0,41.9798611109145,3,1842.1400000000003,3,4,4,344,Loyal
16103.0,6.940277777612209,6,1429.6399999999999,5,5,4,554,VIP
16104.0,61.10208333330229,1,302.36,3,2,2,322,Regular
16105.0,248.10902777779847,1,336.96,1,2,2,122,Churn Risk
16106.0,65.09236111072823,1,108.38,3,2,1,321,Regular
16107.0,17.131944444030523,7,3204.16,4,5,5,455,VIP
16108.0,84.04305555531755,1,842.5,2,2,3,223,Churn Risk
16109.0,218.14791666623205,2,611.88,1,3,3,133,At Risk
16110.0,44.92708333302289,3,1337.4800000000016,3,4,4,344,Loyal
16112.0,142.93194444430992,4,195.74,2,4,1,241,At Risk
16113.0,182.85694444412366,1,161.38000000000002,1,2,1,121,Churn Risk
16114.0,170.10902777779847,1,135.75000000000003,2,2,1,221,Churn Risk
16115.0,9.05416666623205,8,1667.9700000000018,5,5,4,554,VIP
16116.0,211.0340277776122,1,612.7800000000001,1,2,3,123,Churn Risk
16117.0,189.04722222220153,1,232.21,1,2,1,121,Churn Risk
16119.0,7.902083333116025,2,423.36,5,3,2,532,Regular
16120.0,58.936111110728234,4,1309.14,3,4,4,344,Loyal
16121.0,56.99374999990687,2,867.1099999999998,3,3,3,333,Regular
16122.0,72.8861111109145,4,684.42,2,4,3,243,At Risk
16123.0,51.147222221829,1,307.78,3,2,2,322,Regular
16124.0,316.9201388885267,1,249.0,1,2,1,121,Churn Risk
16125.0,366.8763888888061,1,289.35,1,2,2,122,Churn Risk
16126.0,28.865972221828997,4,6287.770000000002,4,4,5,445,VIP
16127.0,38.952777777798474,1,656.2500000000001,3,2,3,323,Regular
16128.0,17.066666666418314,5,1880.22,4,4,4,444,VIP
16131.0,51.03958333330229,6,3506.5400000000013,3,5,5,355,Loyal
16133.0,3.0597222219221294,33,14589.039999999997,5,5,5,555,VIP
16134.0,21.114583333022892,2,618.0900000000001,4,3,3,433,Regular
16135.0,262.0138888885267,1,517.5499999999998,1,2,3,123,Churn Risk
